"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1089909|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||99||NR||NR|Oncorhynchus kisutch|Silver Salmon|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|kisutch||Fish; Standard Test Species; U.S. Threatened and Endangered Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|6G|Static|Fresh water|Lab|NR|Active ingredient||19.3||9.6||38.8|AI ug/L|||||||||||||||||Active ingredient||0.0193||0.0096||0.0388|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|8019|Concurrent control|Not coded|||| ||13|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1089917|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||99||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1G|Static|Fresh water|Lab|NR|Active ingredient||7.6||5.9||9.9|AI ug/L|||||||||||||||||Active ingredient||0.0076||0.0059||0.0099|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|8022|Concurrent control|Not coded|||| ||13|||||C|||||||NR||7.4|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1010180|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Reference Standard|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|2-3.125 IN TL|Static|Fresh water|Lab|NR|Active ingredient||42.0||NR||NR|AI ppb|||||||||||||||||Active ingredient||0.042||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|PURE P,P' ISOMER, DDT|8022|Carrier or solvent|Not coded||2 REPLICATES|| WTINT/3.2 G//||20|||||C|||||||NR||||6.8*||7.4*|||||||NR|   WTINT/3.2 G//|Katz,M.|522|Acute Toxicity of Some Organic Insecticides to Three Species of Salmonids and to the Threespine Stickleback|Trans. Am. Fish. Soc.90(3): 264-268|1961|
1151903|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||74||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.8 G|Static|Fresh water|Lab|NR|Formulation||16.7||13.8||20.2|ug/L|||||||||||||||||Formulation||0.0167||0.0138||0.0202|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Pure|NR|8022|Satisfactory|Not coded||RECONSTITUTED WATER|LC10, LC90, Dearcide 713 also tested| ||7.8|||||C|||||||NR|||||||||||||NR|   |Owen,G., and F. Meyer|13046|The Acute Toxicity of a Bacteriostat and Algaecide--Dearcide 713--to the Bluegill Sunfish (Lepomis macrochirus)|U.S.EPA-OPP Registration Standard:|1972|
1028241|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Measured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Active ingredient||2.26||NR||NR|ug/L|||||||||||||||||Active ingredient||0.00226||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||5||NR||NR|Day(s)|Not reported|NR|8022|Insufficient|Not coded|||RESIDUES REPORTED FOR DDT & ITS METABOLITES IN COHO SALMON &| O.EFCT.CONT/LAKE TROUT TAKEN FROM LAKE MICHIGAN (NO H2O CONC REPORTED)// ||20|||||C|||||||NR||7.4|||||||||||NR|   O.EFCT.CONT/LAKE TROUT TAKEN FROM LAKE MICHIGAN (NO H2O CONC REPORTED)// |Stalling,D.L., and F.L.,Jr. Mayer|948|Toxicities of PCBs to Fish and Environmental Residues|Environ. Health Perspect.1:159-164|1972|
1030720|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.2 G|Static|Fresh water|Lab|NR|Formulation||7.2||6.8||8.7|ug/L|||||||||||||||||Formulation||0.0072||0.0068||0.0087|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|R|8022|Insufficient|Not coded|||BEH, SWIMMING ALTERATIONS, EQUILIB, COLORATION, MEAN LC50| CARRIER/ACETONE, 1 ML/L// SPEC/LOT 17 + 2 WEEKS MAINTENANCE IN HOLDING TANK// ||12|||||C|||||||NR|||||||||||||NR|   CARRIER/ACETONE, 1 ML/L// SPEC/LOT 17 + 2 WEEKS MAINTENANCE IN HOLDING TANK// |Marking,L.L.|2009|Evaluation of p,p'-DDT as a Reference Toxicant in Bioassays|Invest.Fish Control No.10, Resourc.Publ.No.14, Fish Wildl.Serv., Bur.Sport Fish Wildl., USDI, Washington, DC:10 p.|1966|
1089915|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||99||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1G|Static|Fresh water|Lab|NR|Active ingredient||8.7||6.8||11.4|AI ug/L|||||||||||||||||Active ingredient||0.0087||0.0068||0.0114|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|8022|Concurrent control|Not coded|||| ||13|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1045161|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1 G|Not reported|Fresh water|Lab|NR|Formulation||6.0||NR||NR|ug/L|||||||||||||||||Formulation||0.006||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|8022|Not reported|Not coded|||American Cyanamid CL 46676 also tested| ||18|||||C|||||||NR|||||||||||||NR|   |Cope,O.B.|2871|Sport Fishery Investigations|Fish and Wildlife Service Circular 226, Effects of Pesticides on Fish and Wildlife. Washington, DC:51-63|1965|
2037688|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not reported||100||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Fry||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|3.0 CM|Flow-through|Fresh water|Lab|NR|Active ingredient||0.0024||NR||NR|mg/L|||||||||||||||||Active ingredient||0.0024||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Active ingredient|p,p'-DDT|8022|Not reported|Acute|||EXTRAPOLATED 3 MO LC50, SODIUM HYDROXIDE, TEEPOL AND CHALK MIXTURE, PRESCO S, TEGO AND ATTACK (DIPENIDAM) ALSO TESTED| ||15|||||C|||||||NR||8.3|||||||||||NR|   |Tooby,T.E., P.A. Hursey, and J.S. Alabaster|848|The Acute Toxicity of 102 Pesticides and Miscellaneous Substances to Fish|Chem. Ind. (Lond.)21:523-526|1975|
1151653|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3-7 CM|Static|Fresh water|Lab|NR|Active ingredient||5.6||3.7||8.4|ug/L|||||||||||||||||Active ingredient||0.0056||0.0037||0.0084|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|8022|Satisfactory|Not coded||RECONSTITUTED WATER|TESTED BOBWHITE QUAIL| ||||11||17|C|||||||NR|||||||||||||NR|   |Beliles,R.|13000|Diazinon Safety Evaluation on Fish and Wildlife: Bobwhite Quail, Goldfish, Sunfish, and Rainbow Trout|U.S.EPA-OPP Registration Standard:|1965|
2037688|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not reported||100||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Fry||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|3.0 CM|Flow-through|Fresh water|Lab|NR|Active ingredient||0.0058||NR||NR|mg/L|||||||||||||||||Active ingredient||0.0058||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Active ingredient|p,p'-DDT|8022|Not reported|Acute|||EXTRAPOLATED 3 MO LC50, SODIUM HYDROXIDE, TEEPOL AND CHALK MIXTURE, PRESCO S, TEGO AND ATTACK (DIPENIDAM) ALSO TESTED| ||15|||||C|||||||NR||8.3|||||||||||NR|   |Tooby,T.E., P.A. Hursey, and J.S. Alabaster|848|The Acute Toxicity of 102 Pesticides and Miscellaneous Substances to Fish|Chem. Ind. (Lond.)21:523-526|1975|
2037688|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not reported||100||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Fry||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|3.0 CM|Flow-through|Fresh water|Lab|NR|Active ingredient||0.103||NR||NR|mg/L|||||||||||||||||Active ingredient||0.103||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Active ingredient|p,p'-DDT|8022|Not reported|Acute|||EXTRAPOLATED 3 MO LC50, SODIUM HYDROXIDE, TEEPOL AND CHALK MIXTURE, PRESCO S, TEGO AND ATTACK (DIPENIDAM) ALSO TESTED| ||15|||||C|||||||NR||8.3|||||||||||NR|   |Tooby,T.E., P.A. Hursey, and J.S. Alabaster|848|The Acute Toxicity of 102 Pesticides and Miscellaneous Substances to Fish|Chem. Ind. (Lond.)21:523-526|1975|
1030787|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Technical grade, technical product, technical formulation|Unmeasured|Not coded||99.9||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Active ingredient||7.2||NR||NR|ug/L|||||||||||||||||Active ingredient||0.0072||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|NR|8022|Insufficient|Not coded|||| CARRIER/ACETONE// CONTR./SOLVENT// ||12.5|||||C|||||||NR||7.1|||||||||||NR|   CARRIER/ACETONE// CONTR./SOLVENT// |Macek,K.J., and H.O. Sanders|2011|Biological Variation in the Susceptibility of Fish and Aquatic Invertebrates to DDT|Trans. Am. Fish. Soc.99(1): 89-90|1970|
1084857|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Formulation||0.87||NR||NR|ug/L|||||||||||||||||Formulation||0.00087||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TL50////|LC50|Not reported|Not applicable||NA||NA||NA||10||NR||NR|Day(s)|Not reported|DDT|8022|Not reported|Not coded|||SD 16898, SD 31223 also tested| ||20|||||C|||||||NR|||||||||||||NR|   |Schoettger,R.A.|6615|Fish-Pesticide Research Laboratory|In: Prog. in Sport Fish. Res., U.S. Dep. Interior, Bur. Sport Fish. and Wildl. Res., Publ. No.106:2-40|1970|
1151651|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3-7 CM|Static|Fresh water|Lab|NR|Active ingredient||5.6||NR||NR|ug/L|||||||||||||||||Active ingredient||0.0056||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|8022|Satisfactory|Not coded||RECONSTITUTED WATER|TESTED BOBWHITE QUAIL| ||||11||17|C|||||||NR|||||||||||||NR|   |Beliles,R.|13000|Diazinon Safety Evaluation on Fish and Wildlife: Bobwhite Quail, Goldfish, Sunfish, and Rainbow Trout|U.S.EPA-OPP Registration Standard:|1965|
1030725|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.5 G|Static|Fresh water|Lab|NR|Formulation||2.4||1.7||3.3|ug/L|||||||||||||||||Formulation||0.0024||0.0017||0.0033|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|R|8022|Insufficient|Not coded|||BEH, SWIMMING ALTERATIONS, EQUILIB, COLORATION, MEAN LC50| CARRIER/ACETONE, 1 ML/L// SPEC/LOT 159// ||12|||||C|||||||NR|||||||||||||NR|   CARRIER/ACETONE, 1 ML/L// SPEC/LOT 159// |Marking,L.L.|2009|Evaluation of p,p'-DDT as a Reference Toxicant in Bioassays|Invest.Fish Control No.10, Resourc.Publ.No.14, Fish Wildl.Serv., Bur.Sport Fish Wildl., USDI, Washington, DC:10 p.|1966|
1151904|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||74||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.8 G|Static|Fresh water|Lab|NR|Formulation||18.0||14.8||22.0|ug/L|||||||||||||||||Formulation||0.018||0.0148||0.022|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|NR|8022|Satisfactory|Not coded||RECONSTITUTED WATER|LC10, LC90, Dearcide 713 also tested| ||7.8|||||C|||||||NR|||||||||||||NR|   |Owen,G., and F. Meyer|13046|The Acute Toxicity of a Bacteriostat and Algaecide--Dearcide 713--to the Bluegill Sunfish (Lepomis macrochirus)|U.S.EPA-OPP Registration Standard:|1972|
1084856|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|NR|Formulation||2.26||NR||NR|ug/L|||||||||||||||||Formulation||0.00226||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TL50////|LC50|Not reported|Not applicable||NA||NA||NA||5||NR||NR|Day(s)|Not reported|DDT|8022|Not reported|Not coded|||SD 16898, SD 31223 also tested| ||20|||||C|||||||NR|||||||||||||NR|   |Schoettger,R.A.|6615|Fish-Pesticide Research Laboratory|In: Prog. in Sport Fish. Res., U.S. Dep. Interior, Bur. Sport Fish. and Wildl. Res., Publ. No.106:2-40|1970|
1089926|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Not reported|Not reported|Not coded||99||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.4G|Static|Fresh water|Lab|NR|Active ingredient||14.8||11.8||18.5|AI ug/L|||||||||||||||||Active ingredient||0.0148||0.0118||0.0185|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|8022|Concurrent control|Not coded|||| ||13|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1010179|50293|1,1'-(2,2,2-Trichloroethylidene)bis[4-chlorobenzene]|Reference Standard|Unmeasured|Not coded||NR||NR||NR|Oncorhynchus mykiss|Rainbow Trout|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Salmoniformes|Salmonidae|Oncorhynchus|mykiss||Fish; Standard Test Species; U.S. Threatened and Endangered Species; U.S. Invasive Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|2-3.125 IN TL|Static|Fresh water|Lab|NR|Active ingredient||42.0||NR||NR|AI ppb|||||||||||||||||Active ingredient||0.042||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|PURE P,P' ISOMER, DDT|8022|Carrier or solvent|Not coded||2 REPLICATES|| WTINT/3.2 G//||20|||||C|||||||NR||||6.8*||7.4*|||||||NR|   WTINT/3.2 G//|Katz,M.|522|Acute Toxicity of Some Organic Insecticides to Three Species of Salmonids and to the Threespine Stickleback|Trans. Am. Fish. Soc.90(3): 264-268|1961|
