"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
2146088|7440508|Copper|Not reported|Unmeasured|Standard Methods for the Examination of Water and Wastewater||NR||NR||NR|Puntius parrah|Parrah Barb|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Puntius|parrah||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NR||10||15|g|Not reported|7-8 CM|Renewal|Fresh water|Lab|6|Total||1.14||NR||NR|mg/L|||||||||||||||||Total||1.14||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|1150979|Concurrent control|Not reported|0 mg/L / 0.2 mg/L / 0.4 mg/L / 0.6 mg/L / 0.8 mg/L / 1 mg/L|2 REPLICATES|FATE, MIXTURE| |||||||NR|||||||NR|||||||||||||NR|   |Ciji,P.P., and S.B. Nandan|166483|Toxicity of Copper and Zinc to Puntius parrah (Day, 1865)|Mar. Environ. Res.93:38-46|2014|
2146088|7440508|Copper|Not reported|Unmeasured|Standard Methods for the Examination of Water and Wastewater||NR||NR||NR|Puntius parrah|Parrah Barb|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Puntius|parrah||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NR||10||15|g|Not reported|7-8 CM|Renewal|Fresh water|Lab|6|Total||0.51||NR||NR|mg/L|||||||||||||||||Total||0.51||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|1150979|Concurrent control|Not reported|0 mg/L / 0.2 mg/L / 0.4 mg/L / 0.6 mg/L / 0.8 mg/L / 1 mg/L|2 REPLICATES|FATE, MIXTURE| |||||||NR|||||||NR|||||||||||||NR|   |Ciji,P.P., and S.B. Nandan|166483|Toxicity of Copper and Zinc to Puntius parrah (Day, 1865)|Mar. Environ. Res.93:38-46|2014|
1275575|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Labeo rohita|Rohu|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Labeo|rohita||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|150 TO 200 G,LOCAL POND, INDIA|Static|Fresh water|Lab|5|Total||0.234||NR||NR|mg/L|||||||||||||||||Total||0.234||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Whole organism|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|COPPER|84645|Concurrent control|Not coded|||| DNUM/5//DOSES/0.1/0.2/0.3/0.5 mg/L//TESTID/2//OEF/TOXICITY SYMPTOMS////||25|||||C|||||||NR||7.1*|||||||||||NR|   DNUM/5//DOSES/0.1/0.2/0.3/0.5 mg/L//TESTID/2//OEF/TOXICITY SYMPTOMS////|Shukla,V., M. Dhankhar, and K.V. Sastry|102559|Heavy Metal Toxicity on Labeo rohita|J. Ecotoxicol. Environ. Monit.16(3): 247-250|2006|
2146088|7440508|Copper|Not reported|Unmeasured|Standard Methods for the Examination of Water and Wastewater||NR||NR||NR|Puntius parrah|Parrah Barb|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Puntius|parrah||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NR||10||15|g|Not reported|7-8 CM|Renewal|Fresh water|Lab|6|Total||1.6||NR||NR|mg/L|||||||||||||||||Total||1.6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|1150979|Concurrent control|Not reported|0 mg/L / 0.2 mg/L / 0.4 mg/L / 0.6 mg/L / 0.8 mg/L / 1 mg/L|2 REPLICATES|FATE, MIXTURE| |||||||NR|||||||NR|||||||||||||NR|   |Ciji,P.P., and S.B. Nandan|166483|Toxicity of Copper and Zinc to Puntius parrah (Day, 1865)|Mar. Environ. Res.93:38-46|2014|
2146088|7440508|Copper|Not reported|Unmeasured|Standard Methods for the Examination of Water and Wastewater||NR||NR||NR|Puntius parrah|Parrah Barb|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Puntius|parrah||Fish|Fingerling||NR||NR||NR|Not reported|Not reported||NR||10||15|g|Not reported|7-8 CM|Renewal|Fresh water|Lab|6|Total||1.43||NR||NR|mg/L|||||||||||||||||Total||1.43||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|1150979|Concurrent control|Not reported|0 mg/L / 0.2 mg/L / 0.4 mg/L / 0.6 mg/L / 0.8 mg/L / 1 mg/L|2 REPLICATES|FATE, MIXTURE| |||||||NR|||||||NR|||||||||||||NR|   |Ciji,P.P., and S.B. Nandan|166483|Toxicity of Copper and Zinc to Puntius parrah (Day, 1865)|Mar. Environ. Res.93:38-46|2014|
1207909|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Gambusia affinis ssp. affinis|Mosquitofish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Gambusia|affinis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|MALE, 25 MM|Static|Fresh water|Lab|NR|Total||6000||NR||NR|ug/L|||||||||||||||||Total||6||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|33528|Concurrent control|Not coded|||FLC50, HARDNESS EFCT| |||||||NR||6.7|||||mg/L||7.3|||||||||||NR|   |Kallanagoudar,Y.P., and H.S. Patil|19028|Influence of Water Hardness on Copper, Zinc and Nickel Toxicity to Gambusia affinis (B&G)|J. Environ. Biol.18(4): 409-413|1997|
1192643|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Oreochromis niloticus|Nile Tilapia|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Cichlidae|Oreochromis|niloticus||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3-4 CM|Not reported|Fresh water|Lab|NR|Total||58300||NR||NR|ug/L|||||||||||||||||Total||58.3||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|NR|8128|Not reported|Not coded|||| ||24|||||C|||||||NR|||||||||||||NR|   |Somsiri,C.|17294|Acute Toxicity of Mercury, Copper and Zinc to the Nile tilapia|Thai Fish. Gaz.35(3): 313-318|1982|
1124034|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Morone saxatilis|Striped Bass|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|saxatilis||Fish|Fry||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||120||NR||NR|ug/L|||||||||||||||||Total||0.12||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/REGRESSION////|LC50|Not reported|Not applicable|<|0.10||NR||NR||2||NR||NR|Day(s)|Not reported|FCASS|34816|Concurrent control|Not coded|||MIXTURE, SURVEY, DIET| TEMP/RECALCULATED// ||/||14.5*/||19.5*/|C|||||||NR||7.8*||7.5*||8.1*||||600*||750*|umhos/cm|   TEMP/RECALCULATED// |O'Rear,C.W.,Jr.|9872|Some Environmental Influences on the Zinc and Copper Content of Striped Bass, Morone saxatilis (Walbaum)|Ph.D.Thesis, Virginia Polytechnic Institute and State University, Blacksburg, VA:71 p.|1971|
1124031|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Morone saxatilis|Striped Bass|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Moronidae|Morone|saxatilis||Fish|Egg||24||NR||NR|Hours post fertilization|Not reported||NC||NC||NC|NC|Not coded|NR|Not reported|Fresh water|Lab|NR|Total||740||NR||NR|ug/L|||||||||||||||||Total||0.74||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality|MSMT/TLM////|LC50|Not reported|Not applicable||NA||NA||NA||NR||.8333||1.0417|Day(s)|Not reported|FCASS|34816|Concurrent control|Not coded|||MIXTURE, SURVEY, DIET| TEMP/RECALCULATED// ||/||14.5*/||19.5*/|C|||||||NR||7.8*||7.5*||8.1*||||600*||750*|umhos/cm|   TEMP/RECALCULATED// |O'Rear,C.W.,Jr.|9872|Some Environmental Influences on the Zinc and Copper Content of Striped Bass, Morone saxatilis (Walbaum)|Ph.D.Thesis, Virginia Polytechnic Institute and State University, Blacksburg, VA:71 p.|1971|
1045415|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Osteichthyes|Bony Fishes|Animalia|Chordata|Vertebrata|Osteichthyes|||||||Fish|Adult||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|GUPPY, 20-30 MM|Static|Fresh water|Lab|NR|Total||840||760||920|ug/L|||||||||||||||||Total||0.84||0.76||0.92|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|7878|Insufficient|Not coded|||LT50| |||||||NR|||||||NR|||||||||||||NR|   |Ismail,P.|2882|Influence of Salinity on the Toxicity of Zinc and Copper to Guppy|Malays. Appl. Biol.17(1): 31-38|1988|
1207910|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Gambusia affinis ssp. affinis|Mosquitofish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Gambusia|affinis||Fish|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|FEMALE, 35 MM|Static|Fresh water|Lab|NR|Total||2500||NR||NR|ug/L|||||||||||||||||Total||2.5||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|33528|Concurrent control|Not coded|||FLC50, HARDNESS EFCT| |||||||NR||6.7|||||mg/L||7.3|||||||||||NR|   |Kallanagoudar,Y.P., and H.S. Patil|19028|Influence of Water Hardness on Copper, Zinc and Nickel Toxicity to Gambusia affinis (B&G)|J. Environ. Biol.18(4): 409-413|1997|
1252582|7440508|Copper|Not coded|Measured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva|<=|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|FROM CONTROL PARENTS|Renewal|Fresh water|Lab|6|Total||360.8||NR||NR|ug/L|||||||||||||||||Total||0.3608||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NR||NR||NR||7||NR||NR|Day(s)|Not coded|COPPER|90988|Concurrent control|Not coded|||| DNUM/6//DOSES/100/200/400/800/1600 ug/L//||25.8|||||C|||||||NC||7.80|||||||||||NC|   DNUM/6//DOSES/100/200/400/800/1600 ug/L//|Kolok,A.S., E.B. Peake, L.L. Tierney, S.A. Roark, R.B. Noble, K. See, and S.I. Guttman|73386|Copper Tolerance in Fathead Minnows:  I.  The Role of Genetic and Nongenetic Factors|Environ. Toxicol. Chem.23(1): 200-207|2004|
2058140|7440508|Copper|Not coded|Not coded|United States Environmental Protection Agency||75||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not coded||NC||NC||NC|Not coded|Not coded||0.46||NR||NR|g|Not coded|0.46 g|Static|Fresh water|Lab|NC|Not coded|>|180||NR||NR|ppm|||||||||||||||||Not coded|>|180||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not coded|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Unspecified|Copper -elemental (Chem Copp Spray Grade 75), 75|13106|Control data is presented but without accompanying methodology|Acute|||| |||||||--|||||||--|||||||||||||--|CONTR/STD METHODS USED//   |U.S. Environmental Protection Agency|344|Pesticide Ecotoxicity Database (Formerly:  Environmental Effects Database (EEDB))|Environmental Fate and Effects Division, U.S.EPA, Washington, D.C.:|1992|
2149431|7440508|Copper|Not reported|Measured|United States Environmental Protection Agency||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Laboratory||NR||NR||NR|NR|Not reported|NR|Aquatic - not reported|Fresh water|Lab|NR|Dissolved||43.5||36.3||52.2|ug/L|||||||||||||||||Dissolved||0.0435||0.0363||0.0522|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|90988|Concurrent control|Acute||TEST 3|BIOTIC LIGAND MODEL| |||||||NR|||||||NR||6.11|||||||||||NR|   |Van Genderen,E.J., and S.J. Klaine|118232|Demonstration of a Landscape-Scale Approach for Predicting Acute Copper Toxicity to Larval Fathead Minnows (Pimephales promelas) in Surface Waters|Integr. Environ. Assess. Manag.4(2): 237-245|2008|
1111073|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|20-69 MM|Static|Fresh water|Lab|NR|Dissolved||820||NR||NR|ug/L|Total||3500||NR||NR|ug/L|||||||||Dissolved||0.82||NR||NR|AI mg/L|Total||3.5||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TL50//|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|90988|Concurrent control|Not coded||FIELD COLLECTED WATER|| ||||10||15|C||8.4||5.0||12.4|mg/L||8.0|||||||||||NR|   |Brungs,W.A., J.R. Geckler, and M. Gast|8320|Acute and Chronic Toxicity of Copper to the Fathead Minnow in a Surface Water of Variable Quality|Water Res.10(1): 37-43|1976|
1223024|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||3||NR||NR|Week(s)|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Dissolved||284||242||334|ug/L|||||||||||||||||Dissolved||0.284||0.242||0.334|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|90988|Concurrent control|Not coded|||CONTINUOUS MAXIMUM CRITERION, FINAL ACUTE VALUE| ||20|||||C|||||||NR|||||||||||||NR|   |Dobbs,M.G., J.L. Farris, R.J. Reash, D.S. Cherry, and J.,Jr. Cairns|45214|Evaluation of the Resident-Species Procedure for Developing Site-Specific Water Quality Criteria for Copper in Blaine Creek, Kentucky|Environ. Toxicol. Chem.13(6): 963-971|1994|
2144224|7440508|Copper|Not reported|Unmeasured|Not reported||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||.104||.091||.120|mg/L|||||||||||||||||Total||0.104||0.091||0.12|AI mg/L|||||||||||||||||Mortality|Mortality|ENDPT/AUTHOR REPORTED TLM//|LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|90988|Concurrent control|Not reported||TEN FISH PER ASSAY JAR WITH REPLICATE JARS BEING UTILIZED AT EACH CONCENTRATION OF TOXICANT. SITE 1.|TEMPERATURE EFFECTS. APPLICATION FACTOR.| ||20|||||C|||||||NR||6.9|||||||||||NR|   |Pitts,T.|165613|Presentation of Evidence Concerning Water Quality Classifications and Standards for the Cache la Poudre River, Big Thompson River, and Segments of the South Platte River|Tom Pitts and Associates, Loveland, CO:169 p.|1980|
1305441|7440508|Copper|Not reported|Unmeasured|Not coded||NR||NR||NR|Catostomus commersoni|White Sucker|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Catostomidae|Catostomus|commersoni||Fish; Standard Test Species|Larva||1||NR||NR|Days post-hatch|Not reported||NC||NC||NC|NC|Not coded|NR|Flow-through|Fresh water|Lab|5|Total||886||802||978|ppb|||||||||||||||||Total||0.886||0.802||0.978|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|COPPER|7971|Concurrent control|Not coded||FED AND UNFED COMBINED|| DNUM/5//DOSES/250/900/1200/2200 ppb//TESTID/1//OEF/POLLUTED ORGANISMS, AGE EFCTS, FEEDING EFCTS, SURVEY////||12.5|||||C|||||||NR|||||||||||||NR|   DNUM/5//DOSES/250/900/1200/2200 ppb//TESTID/1//OEF/POLLUTED ORGANISMS, AGE EFCTS, FEEDING EFCTS, SURVEY////|Munkittrick,K.R., and D.G. Dixon|16324|In Situ Assessment of Mixed Copper and Zinc Impacts on White Sucker (Catostomus commersoni) Populations in Several Northern Ontario Lakes|In: Technology Transfer Conference, Part B: Water Quality Research, Dec.8-9, 1986, Toronto, Ont., Can.:165-191|1986|
1111080|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|20-69 MM|Static|Fresh water|Lab|NR|Dissolved||840||NR||NR|ug/L|Total||16000||NR||NR|ug/L|||||||||Dissolved||0.84||NR||NR|AI mg/L|Total||16||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TL50//|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|90988|Concurrent control|Not coded||FIELD COLLECTED WATER|| ||||22||30|C||8.4||5.0||12.4|mg/L||7.2|||||||||||NR|   |Brungs,W.A., J.R. Geckler, and M. Gast|8320|Acute and Chronic Toxicity of Copper to the Fathead Minnow in a Surface Water of Variable Quality|Water Res.10(1): 37-43|1976|
2167227|7440508|Copper|Not reported|Unmeasured|American Society for Testing and Materials||NR||NR||NR|Cyprinodon variegatus|Sheepshead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Cyprinodontidae|Cyprinodon|variegatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||630||518||791|ug/L|||||||||||||||||Total||0.63||0.518||0.791|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|28743|Concurrent control|Acute||1-6 TESTS PER SPECIES, 2-3 REPLICATES PER TEST|SPECIES SENSITIVITY DISTRIBUTIONS, ICE BASED MODELING USING ECOSAR, ASTER| |||||||NR|||||||NR|||||||||||||NR|   |Mayer,F.L., D.R. Buckler, F.J. Dwyer, M.R. Ellersieck, L.C. Sappington, J.M. Besser, and C.M. Bridges|153255|Endangered Aquatic Vertebrates: Comparative and Probabilistic-Based Toxicology|EPA/600/R-08/045, U.S.EPA, Washington, DC:43 p.|2008|
2144922|7440508|Copper|Not reported|Unmeasured|Not reported||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NR||NR||NR|NR|Not reported|NR|Static|Fresh water|Lab|NR|Total||.135||.122||.151|mg/L|||||||||||||||||Total||0.135||0.122||0.151|AI mg/L|||||||||||||||||Mortality|Mortality|ENDPT/AUTHOR REPORTED TLM//|LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|90988|Concurrent control|Not reported||TEN FISH PER ASSAY JAR WITH REPLICATE JARS BEING UTILIZED AT EACH CONCENTRATION OF TOXICANT. SITE 1.|TEMPERATURE EFFECTS. APPLICATION FACTOR.| ||24|||||C|||||||NR||6.9|||||||||||NR|   |Pitts,T.|165613|Presentation of Evidence Concerning Water Quality Classifications and Standards for the Cache la Poudre River, Big Thompson River, and Segments of the South Platte River|Tom Pitts and Associates, Loveland, CO:169 p.|1980|
1252583|7440508|Copper|Not coded|Measured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Larva|<=|24||NR||NR|Hour(s)|Not reported||NC||NC||NC|NC|Not coded|FROM CONTROL PARENTS|Renewal|Fresh water|Lab|6|Total||188.3||NR||NR|ug/L|||||||||||||||||Total||0.1883||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NR||NR||NR||7||NR||NR|Day(s)|Not coded|COPPER|90988|Concurrent control|Not coded|||| DNUM/6//DOSES/100/200/400/800/1600 ug/L//||25.8|||||C|||||||NC||7.80|||||||||||NC|   DNUM/6//DOSES/100/200/400/800/1600 ug/L//|Kolok,A.S., E.B. Peake, L.L. Tierney, S.A. Roark, R.B. Noble, K. See, and S.I. Guttman|73386|Copper Tolerance in Fathead Minnows:  I.  The Role of Genetic and Nongenetic Factors|Environ. Toxicol. Chem.23(1): 200-207|2004|
1111078|7440508|Copper|Not reported|Measured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|20-69 MM|Static|Fresh water|Lab|NR|Dissolved||870||NR||NR|ug/L|Total||11000||NR||NR|ug/L|||||||||Dissolved||0.87||NR||NR|AI mg/L|Total||11||NR||NR|AI mg/L|||||||||Mortality|Mortality|MSMT/TL50//|LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|90988|Concurrent control|Not coded||FIELD COLLECTED WATER|| ||||16||21|C||8.4||5.0||12.4|mg/L||7.3|||||||||||NR|   |Brungs,W.A., J.R. Geckler, and M. Gast|8320|Acute and Chronic Toxicity of Copper to the Fathead Minnow in a Surface Water of Variable Quality|Water Res.10(1): 37-43|1976|
