"Test Number"|"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis"|"Test Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Kingdom "|" Species Phylum "|" Species Sub Phylum "|" Species Superclass "|" Species Class "|" Species Order "|" Species Family "|" Species Genus "|" Species "|" Variety"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Age Units"|"Organism Source"|" Organism Initial Weight Mean Op "|" Organism Initial Weight Mean "|" Organism Initial Weight Min Op "|" Organism Initial Weight Min "|" Organism Initial Weight Max Op "|" Organism Initial Weight Max "|" Organism Initial Weight Units"|Gender|"Organism Comment"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|"Conc 1 Type (Standardized) "|" Conc 1 Mean Op (Standardized) "|" Conc 1 Mean (Standardized) "|" Conc 1 Min Op (Standardized) "|" Conc Min 1 (Standardized) "|" Conc 1 Max Op (Standardized) "|" Conc 1 Max (Standardized) "|" Conc 1 Units (Standardized) "|" Conc 2 Type (Standardized) "|" Conc 2 Mean Op (Standardized) "|" Conc 2 Mean (Standardized) "|" Conc 2 Min Op (Standardized) "|" Conc Min 2 (Standardized) "|" Conc 2 Max Op (Standardized) "|" Conc 2 Max (Standardized) "|" Conc 2 Units (Standardized) "|" Conc 3 Type (Standardized) "|" Conc 3 Mean Op (Standardized) "|" Conc 3 Mean (Standardized) "|" Conc 3 Min Op (Standardized) "|" Conc Min 3 (Standardized) "|" Conc 3 Max Op (Standardized) "|" Conc 3 Max (Standardized) "|" Conc 3 Units (Standardized)"|Effect|"Effect Measurement"|"EE Comment"|Endpoint|"Response Site"|"Statistical Significance "|" Significance Level Mean Op "|" Significance Level Mean "|" Significance Level Min Op "|" Significance Level Min "|" Significance Level Max Op "|" Significance Level Max"|" Observed Duration Mean Op (Days) "|" Observed Duration Mean (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Chemical Formulation"|"Chemical Comment"|"Species NCBI TaxID"|Control|"Test Type"|Doses|"Experimental Design"|"Other Effects"|"Result Comment"|" Temperature Mean Op "|" Temperature Mean "|" Temperature Min Op "|" Temperature Min "|" Temperature Max Op "|" Temperature Max "|" Temperature Units"|" Dissolved Oxygen Mean Op "|" Dissolved Oxygen Mean "|" Dissolved Oxygen Min Op "|" Dissolved Oxygen Min "|" Dissolved Oxygen Max Op "|" Dissolved Oxygen Max "|" Dissolved Oxygen Units"|" pH Mean Op "|" pH Mean "|" pH Min Op "|" pH Min "|" pH Max Op "|" pH Max"|" Conductivity Mean Op "|" Conductivity Mean "|" Conductivity Min Op "|" Conductivity Min "|" Conductivity Max Op "|" Conductivity Max "|" Conductivity Units"|"General Comments"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year"|
1112398|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Juvenile||2||NR||NR|Month(s)|Not reported||NC||NC||NC|NC|Not coded|10.0 MM|Static|Fresh water|Lab|NR|Active ingredient||0.3||0.2||0.4|ug/L|||||||||||||||||Active ingredient||0.0003||0.0002||0.0004|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Not reported|ENDRIN 20 SPOLANA,/|8081|Insufficient|Not coded||ACIDITY, FE, NH4, PO4, NO3, NO2, CL|LC90 RPTD, SYMPTOMS DESCR| PURITY/21.24 % ENDRIN, COMPOSITION RPTD// ||18|||||C|||||||NR||6|||||||||||NR|   PURITY/21.24 % ENDRIN, COMPOSITION RPTD// |Wohlgemuth,E.|8480|Toxicity of Endrin to Some Species of Aquatic Vertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(6): 1-38|1977|
1033374|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Field grade|Unmeasured|Not coded||75||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.45 G, 1-1.5 IN|Static|Fresh water|Lab|NR|Active ingredient||0.36||NR||NR|ug/L|||||||||||||||||Active ingredient||0.00036||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Active ingredient|PO|13106|Unsatisfactory|Not coded|||| ENDPT/TLM// ||25|||||C|||||||NR|||||||||||||NR|   ENDPT/TLM// |Katz,M., and G.G. Chadwick|2096|Toxicity of Endrin to Some Pacific Northwest Fishes|Trans. Am. Fish. Soc.90(4): 394-397|1961|
1024945|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||19.5||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3.8-6.4 CM, 1-2 G|Static|Fresh water|Lab|NR|Active ingredient||0.56||NR||NR|ug/L|Formulation||2.9||NR||NR|ug/L|||||||||Active ingredient||0.00056||NR||NR|AI mg/L|Formulation||0.0029||NR||NR|AI mg/L|||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Emulsifiable concentrate|NR|90988|Insufficient|Not coded||ACIDITY|RAPID SWIMMING, MUSCULAR SPASMS, LOSS OF EQUILIB, ABDOMINAL| O EFCT CONT/SWELLING, LIGHT COLORATION//HARD,ALK,DO,PH/ DILUTION WATER//CODE/95 % DIST WATER, 5 % SPRING WATER// ||25|||||C||8.0/||/||/|mg/L||7.4/||/||/|||||||NR|   O EFCT CONT/SWELLING, LIGHT COLORATION//HARD,ALK,DO,PH/ DILUTION WATER//CODE/95 % DIST WATER, 5 % SPRING WATER// |Henderson,C., Q.H. Pickering, and C.M. Tarzwell|878|Relative Toxicity of Ten Chlorinated Hydrocarbon Insecticides to Four Species of Fish|Trans. Am. Fish. Soc.88(1): 23-32|1959|
1112403|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Poecilia reticulata|Guppy|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cyprinodontiformes|Poeciliidae|Poecilia|reticulata||Fish; Standard Test Species|Juvenile||2||NR||NR|Month(s)|Not reported||NC||NC||NC|NC|Not coded|10.0 MM|Static|Fresh water|Lab|NR|Active ingredient||0.8||0.5||1.1|ug/L|||||||||||||||||Active ingredient||0.0008||0.0005||0.0011|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||.5||NR||NR|Day(s)|Not reported|ENDRIN 20 SPOLANA,/|8081|Insufficient|Not coded||ACIDITY, FE, NH4, PO4, NO3, NO2, CL|LC90 RPTD, SYMPTOMS DESCR| PURITY/21.24 % ENDRIN, COMPOSITION RPTD// ||22|||||C|||||||NR||6|||||||||||NR|   PURITY/21.24 % ENDRIN, COMPOSITION RPTD// |Wohlgemuth,E.|8480|Toxicity of Endrin to Some Species of Aquatic Vertebrates|Prirodoved. Pr. Ust. Akad. Ved Brne11(6): 1-38|1977|
1045249|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1 G|Not reported|Fresh water|Lab|NR|Formulation||0.4||NR||NR|ug/L|||||||||||||||||Formulation||0.0004||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|13106|Not reported|Not coded|||American Cyanamid CL 46676 also tested| ||18|||||C|||||||NR|||||||||||||NR|   |Cope,O.B.|2871|Sport Fishery Investigations|Fish and Wildlife Service Circular 226, Effects of Pesticides on Fish and Wildlife. Washington, DC:51-63|1965|
1033371|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Field grade|Unmeasured|Not coded||75||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.45 G, 1-1.5 IN|Static|Fresh water|Lab|NR|Active ingredient||23.2||NR||NR|ug/L|||||||||||||||||Active ingredient||0.0232||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Active ingredient|PO|13106|Unsatisfactory|Not coded|||| ENDPT/TLM// ||6||3.5||8.0|C|||||||NR|||||||||||||NR|   ENDPT/TLM// |Katz,M., and G.G. Chadwick|2096|Toxicity of Endrin to Some Pacific Northwest Fishes|Trans. Am. Fish. Soc.90(4): 394-397|1961|
1045245|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1 G|Not reported|Fresh water|Lab|NR|Formulation||1.6||NR||NR|ug/L|||||||||||||||||Formulation||0.0016||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|13106|Not reported|Not coded|||American Cyanamid CL 46676 also tested| ||7.2|||||C|||||||NR|||||||||||||NR|   |Cope,O.B.|2871|Sport Fishery Investigations|Fish and Wildlife Service Circular 226, Effects of Pesticides on Fish and Wildlife. Washington, DC:51-63|1965|
1033359|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Field grade|Unmeasured|Not coded||75||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.45 G, 1-1.5 IN|Static|Fresh water|Lab|NR|Active ingredient||0.95||NR||NR|ug/L|||||||||||||||||Active ingredient||0.00095||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Active ingredient|PO|13106|Unsatisfactory|Not coded||5 FISH, 15 L|| ENDPT/TLM// ||20|||||C|||||||NR|||||||||||||NR|   ENDPT/TLM// |Katz,M., and G.G. Chadwick|2096|Toxicity of Endrin to Some Pacific Northwest Fishes|Trans. Am. Fish. Soc.90(4): 394-397|1961|
2112225|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Technical grade, technical product, technical formulation|Measured|Not reported||96||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||7||NR||NR|Day(s)|Laboratory||NR||NR||NR|NR|Not reported|NR|Renewal|Fresh water|Lab|7|Active ingredient||1.71||1.03||2.84|ug/L|||||||||||||||||Active ingredient||0.00171||0.00103||0.00284|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2.0625||NR||NR|Day(s)|Pure|Endrin|90988|Concurrent control|Acute|0.028 ug/L / 0.079 ug/L / 0.68 ug/L / 2.47 ug/L / 7.69 ug/L / 18.7 ug/L / 34.7 ug/L|2 REPLICATES, LAKE SUPERIOR EXPOSURE WATER|EXPOSURE WATER EFCTS, RECOVERY| ||16.2||15.4||17|C||82.1||69.6||93.5|% Sat||7.1||||||80|||||umhos/cm|   |Call,D.J., L.T. Brooke, D.H. Hammermeister, C.E. Northcott, and A.D. Hoffman|152135|Variation of Acute Toxicity with Water Source|Center for Lake Superior Environmental Studies, Report No. LSRI0273:58 p.|1983|
1033361|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Field grade|Unmeasured|Not coded||75||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|0.45 G, 1-1.5 IN|Static|Fresh water|Lab|NR|Active ingredient||2.70||NR||NR|ug/L|||||||||||||||||Active ingredient||0.0027||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||3||NR||NR|Day(s)|Active ingredient|PO|13106|Unsatisfactory|Not coded||20 FISH, 15 L|| ENDPT/TLM// ||20|||||C|||||||NR|||||||||||||NR|   ENDPT/TLM// |Katz,M., and G.G. Chadwick|2096|Toxicity of Endrin to Some Pacific Northwest Fishes|Trans. Am. Fish. Soc.90(4): 394-397|1961|
1090982|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Not reported|Not coded||99||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.5G|Static|Fresh water|Lab|NR|Active ingredient||0.61||0.5||0.74|AI ug/L|||||||||||||||||Active ingredient||0.00061||0.0005||0.00074|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|13106|Concurrent control|Not coded|||| ||18|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1024934|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Technical grade, technical product, technical formulation|Unmeasured|Not coded||91||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|3.8-6.4 CM, 1-2 G|Static|Fresh water|Lab|NR|Active ingredient||0.75||NR||NR|ug/L|||||||||||||||||Active ingredient||0.00075||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50*|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|NR|13106|Insufficient|Not coded||ACIDITY|RAPID SWIMMING, MUSCULAR SPASMS, LOSS OF EQUILIB, ABDOMINAL| O EFCT CONT/SWELLING, LIGHT COLORATION//HARD,ALK,DO,PH/ DILUTION WATER//CODE/95 % DIST WATER, 5 % SPRING WATER// ||25|||||C||8.0/||/||/|mg/L||7.4/||/||/|||||||NR|   O EFCT CONT/SWELLING, LIGHT COLORATION//HARD,ALK,DO,PH/ DILUTION WATER//CODE/95 % DIST WATER, 5 % SPRING WATER// |Henderson,C., Q.H. Pickering, and C.M. Tarzwell|878|Relative Toxicity of Ten Chlorinated Hydrocarbon Insecticides to Four Species of Fish|Trans. Am. Fish. Soc.88(1): 23-32|1959|
1090976|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Not reported|Not coded||99||NR||NR|Ictalurus punctatus|Channel Catfish|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Siluriformes|Ictaluridae|Ictalurus|punctatus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|5.2G|Static|Fresh water|Lab|NR|Active ingredient||1.9||1.7||2.1|AI ug/L|||||||||||||||||Active ingredient||0.0019||0.0017||0.0021|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|7998|Concurrent control|Not coded|||| ||18|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1090988|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Not reported|Not coded||99||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.3G|Static|Fresh water|Lab|NR|Active ingredient||0.68||0.57||0.82|AI ug/L|||||||||||||||||Active ingredient||0.00068||0.00057||0.00082|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|13106|Concurrent control|Not coded|||| ||13|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1045251|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1 G|Not reported|Fresh water|Lab|NR|Formulation||0.2||NR||NR|ug/L|||||||||||||||||Formulation||0.0002||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||2||NR||NR|Day(s)|Not reported|NR|13106|Not reported|Not coded|||American Cyanamid CL 46676 also tested| ||29|||||C|||||||NR|||||||||||||NR|   |Cope,O.B.|2871|Sport Fishery Investigations|Fish and Wildlife Service Circular 226, Effects of Pesticides on Fish and Wildlife. Washington, DC:51-63|1965|
1033413|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Measured|Not coded||NR||NR||NR|Pimephales promelas|Fathead Minnow|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Cypriniformes|Cyprinidae|Pimephales|promelas||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1-2 G|Flow-through|Fresh water|Lab|NR|Active ingredient||0.52||NR||NR|ug/L|||||||||||||||||Active ingredient||0.00052||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50/|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Not reported|NR|90988|Insufficient|Not coded||LIMESTONE SPRING WATER|MIXTURE| ENDPT/ANALYSIS OF VARIANCE// ||23*|||||C||5.9|||||mg/L||8.1|||||||||||NR|   ENDPT/ANALYSIS OF VARIANCE// |Brungs,W.A., and G.W. Bailey|2099|Influence of Suspended Solids on the Acute Toxicity of Endrin to Fathead Minnows|Proc. 21st Ind. Waste Conf. , Purdue Univ. Eng. Bull 121, Part 150(2): 4-12|1966|
1090992|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Not reported|Not coded||99||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.3G|Static|Fresh water|Lab|NR|Active ingredient||0.37||0.25||0.41|AI ug/L|||||||||||||||||Active ingredient||0.00037||0.00025||0.00041|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||4||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|13106|Concurrent control|Not coded|||| ||24|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1090993|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Not reported|Not coded||99||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|1.3G|Static|Fresh water|Lab|NR|Active ingredient||0.33||0.28||0.38|AI ug/L|||||||||||||||||Active ingredient||0.00033||0.00028||0.00038|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Pure|TECHNICAL MATERIAL|13106|Concurrent control|Not coded|||| ||29|||||C|||||||NR||7.1|||||||||||NR|   |Mayer,F.L.,Jr., and M.R. Ellersieck|6797|Manual of Acute Toxicity: Interpretation and Data Base for 410 Chemicals and 66 Species of Freshwater Animals|USDI Fish and Wildlife Service, Publication No.160, Washington, DC:505 p.|1986|
1120021|72208|3,4,5,6,9,9-Hexachloro-1a,2,2a,3,6,6a,7,7a-octahydro-[2,7:3,6-dimethanonaphth[2,3-b]oxirene,[1a alpha,2 beta,2a beta,3 alpha,6 alpha,6a beta,7 beta,7a alpha]|Not reported|Unmeasured|Not coded||NR||NR||NR|Lepomis macrochirus|Bluegill|Animalia|Chordata|Vertebrata|Osteichthyes|Actinopterygii|Perciformes|Centrarchidae|Lepomis|macrochirus||Fish; Standard Test Species|Not reported||NR||NR||NR|Not reported|Not reported||NC||NC||NC|NC|Not coded|NR|Static|Fresh water|Lab|NR|Formulation||10||NR||NR|ug/L|||||||||||||||||Formulation||0.01||NR||NR|AI mg/L|||||||||||||||||Mortality|Mortality||LC50|Not reported|Not applicable||NA||NA||NA||1||NR||NR|Day(s)|Not reported|NR|13106|Insufficient|Not coded|||| AERATION//SEVERAL SPECIES PRESENT//CODE/TESTED IN DISTILLED WATER// ||18|||||C|||||||NR|||||||||||||NR|   AERATION//SEVERAL SPECIES PRESENT//CODE/TESTED IN DISTILLED WATER// |Georgacakis,E., and M.A.Q. Khan|9334|Toxicity of the Photoisomers of Cyclodiene Insecticides to Freshwater Animals|C. R. Hebd. Seances Acad. Sci. Ser. D Sci. Nat.233(5315): 120-121|1971|
